State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP
OSUN,OLORUNDA,OWOOPE,29-27-05-009,IFAOLOGY I,281,832,189,11,77,0
OSUN,OLORUNDA,OWOOPE,29-27-05-010,IFAOLOGY  II,148,395,102,3,41,0
OSUN,OLORUNDA,OWODE  I,29-27-06-001,CEMETARY ROAD,235,904,156,12,59,0
OSUN,OLORUNDA,OWODE  I,29-27-06-002,ILE OLUODE ATUKU,255,750,136,0,95,0
OSUN,OLORUNDA,OWODE  I,29-27-06-003,OLUYA,253,833,169,3,76,0
OSUN,OLORUNDA,OWODE  I,29-27-06-004,OWODE,257,929,178,19,49,0
OSUN,OLORUNDA,OWODE  I,29-27-06-005,MOJA,294,854,208,6,71,0
OSUN,OLORUNDA,OWODE  I,29-27-06-007,OBADIO COMPOUND OPEN SPACE,257,795,114,8,117,0
OSUN,OLORUNDA,OWODE  I,29-27-06-008,ILE EGUN,267,770,185,6,63,0
OSUN,OLORUNDA,OWODE  I,29-27-06-009,OLUODE MARKET (ILE-EJA),309,795,171,8,121,0
OSUN,OLORUNDA,OWODE  II,29-27-07-002,"ST. JAMES SCHOOL, B",191,478,122,2,59,0
OSUN,OLORUNDA,OWODE  II,29-27-07-003,"ST. JAMES SCHOOL, C",241,658,117,5,108,0
OSUN,OLORUNDA,OWODE  II,29-27-07-004,OYINBO OLOBI,311,779,166,5,132,0
OSUN,OLORUNDA,OWODE  II,29-27-07-005,IN FRONT OF OLD MUSEUM,207,750,108,11,80,0
OSUN,OLORUNDA,OWODE  II,29-27-07-006,A.U.D SABO I,275,913,162,4,100,0
OSUN,OLORUNDA,OWODE  II,29-27-07-007,ILE AGANNA,285,812,160,2,113,0
OSUN,OLORUNDA,OWODE  II,29-27-07-008,"11A, ADENLE LANE",303,832,122,2,108,6
OSUN,OLORUNDA,AYETORO,29-27-08-001,DAGBOLU VILLAGE,202,781,106,7,81,0
OSUN,OLORUNDA,AYETORO,29-27-08-002,KOBONGBOGBOE,438,2020,207,56,161,1
OSUN,OLORUNDA,AYETORO,29-27-08-003,OTAEFUN SETTLEMENT,550,2345,287,67,170,3
OSUN,OLORUNDA,AYETORO,29-27-08-004,STEEL ROLING MILL,226,750,144,17,49,1
OSUN,OLORUNDA,AYETORO,29-27-08-005,AJEWOLE HOUSING ESTATE,341,1156,196,40,78,0
OSUN,OLORUNDA,AYETORO,29-27-08-006,TESTING GROUND,384,1340,198,42,129,0
OSUN,OLORUNDA,OBA-ILE,29-27-09-001,JAGUN/ALALA,242,521,91,0,151,0
OSUN,OLORUNDA,OBA OKE,29-27-10-004,"IDI-OSE, OBA-OKE",221,463,132,0,80,0
OSUN,OLORUNDA,ILIE,29-27-11-009,MOTOR PARK ILIE,251,703,125,1,117,0
OSUN,ORIADE,ERIN-OKE,29-28-01-001,"POST OFFICE, ERIN OKE",225,491,92,7,123,1
OSUN,ORIADE,ERIN-OKE,29-28-01-002,DISPENSARY ERIN-OKE,272,712,116,4,147,0
OSUN,ORIADE,ERIN-IJESA,29-28-02-009,POWERLINE SETTLEMENT,213,440,67,3,139,0
OSUN,ORIADE,IJEBU-JESA,29-28-03-003,"ST. MATHEW PRY. SCHOOL, 'A' IJEBU-JESA",329,887,156,14,141,0
OSUN,ORIADE,IJEBU-JESA,29-28-03-009,OGUNSEEMI'S HOUSE,288,617,114,9,146,0
OSUN,ORIADE,IJEBU-JESA,29-28-03-015,OPP. P.A. OLUYEMI'S HOUSE,276,637,113,20,137,0
OSUN,ORIADE,IJEBU-JESA,29-28-03-017,"ERUNKUNIPE HALL, IJEBU-JESA",179,340,82,4,88,0
OSUN,ORIADE,IWOYE,29-28-04-001,"TOWN HALL, IWOYE",339,809,82,4,249,0
OSUN,ORIADE,IKEJI-ILE,29-28-05-001,"ST. JUDAS PRY. SCHOOL, IKEJI-ILE",251,589,145,2,100,0
OSUN,ORIADE,IRA,29-28-06-002,"ILOKUN SQUARE, IRA",199,428,0,0,0,0
OSUN,ORIADE,ERINMO/IWARAJA,29-28-12-004,"TOWN HALL, IWARAJA I",176,378,85,5,71,0
OSUN,OROLU,OLUFON OROLU  'A',29-29-01-001,JAMODO BUS STOP,176,363,69,1,96,0
OSUN,OROLU,OLUFON OROLU  'A',29-29-01-003,OLUFON AREA  I  (OPEN SPACE),180,375,71,0,101,0
OSUN,OROLU,OLUFON OROLU  'A',29-29-01-004,OLUFON AREA  II (OPP. L.G. LIBRARY),130,316,51,2,77,0
OSUN,OROLU,OLUFON OROLU  'A',29-29-01-006,OPADEYI AREA,157,281,65,0,88,0
OSUN,OROLU,OLUFON OROLU  'A',29-29-01-007,LOCAL GOVT. LIBRARY  I (AKIMO SQUARE),148,306,74,0,71,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-001,AAFIN ELEMU,289,674,125,2,151,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-002,OLUPOMU,327,795,156,0,163,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-003,OBADA/BABALU,174,423,37,2,125,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-004,IKOLABA/ISOGARI,164,370,37,2,124,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-005,ASADE,141,311,51,1,77,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-006,ST. JOHN'S ANG. PRY,196,512,0,0,0,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-007,OJAMOLAPA,149,307,60,2,82,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-008,C.A.C. PRY. SCHOOL,253,530,0,0,0,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-009,EJEMU,175,318,87,0,88,0
OSUN,OROLU,OLUFON OROLU  'B',29-29-02-010,ALATA/OWOKA,164,314,59,2,94,0
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-001,OBADA MARKET AREA   I  (BUS STOP),212,610,86,8,111,1
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-002,OBADA MARKET AREA  II,192,592,0,0,0,0
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-003,AROWOMOLE AREA,272,639,93,6,166,0
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-004,SURULERE AREA,272,527,0,0,0,0
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-005,ARAROMI AREA,289,689,125,5,145,0
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-007,MOSAFEJO AREA  II,243,501,98,9,130,1
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-008,OROKI AREA,202,498,50,5,142,0
OSUN,OROLU,OLUFON OROLU 'C',29-29-03-009,ASADE AREA,131,276,53,1,71,0
OSUN,OROLU,OLUFON OROLU 'D',29-29-04-001,LOCAL GOVERNMENT JUNIOR STAFF QUARTERS (AJEGUNLE RESERVOUR AREA,214,542,92,7,110,0
OSUN,OROLU,OLUFON OROLU 'D',29-29-04-004,AYETORO AREA,361,942,152,6,183,0
OSUN,OROLU,OLUFON OROLU 'D',29-29-04-005,BOLORUNDURO  I,232,599,115,0,95,0
OSUN,OROLU,OLUFON OROLU 'D',29-29-04-007,AYEGBAMI AREA,296,694,142,5,138,0
OSUN,OROLU,OLUFON OROLU 'D',29-29-04-008,"IFON/ERIN GRAM. SCHOOL, ROAD",340,860,123,4,206,0
OSUN,OROLU,OLUFON OROLU 'E',29-29-05-003,LAAROPO AREA,196,442,87,6,87,0
OSUN,OROLU,OLUFON OROLU 'E',29-29-05-004,AJIBOLA   I,216,468,74,1,133,0
OSUN,OROLU,OLUFON OROLU 'E',29-29-05-006,AJIBIKE,166,336,88,1,76,0
OSUN,OROLU,OLUFON OROLU 'E',29-29-05-008,ALABERE,224,387,0,0,0,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-001,JALEYEMI  I,300,676,130,4,144,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-002,JALEYEMI AREA II,195,371,89,0,104,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-003,DAGBOLU AREA  I,243,478,117,3,114,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-004,DAGBOLU  AREA  II,310,691,143,2,141,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-005,JANTA BUS STOP,229,574,83,2,118,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-006,"A.U.D. PRY. SCHOOL, (JANTA AREA)",248,565,135,4,107,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-007,GBAMOLU,163,290,88,0,68,0
OSUN,OROLU,OLUFON OROLU 'F',29-29-06-008,FALEKE AREA,137,317,78,1,58,0
OSUN,OROLU,OLUFON OROLU 'G',29-29-07-002,ELESI OYEWO,270,694,110,1,155,0
OSUN,OROLU,OLUFON OROLU 'G',29-29-07-004,ASALU SQUARE,254,508,117,1,131,0
OSUN,OROLU,OLUFON OROLU 'G',29-29-07-006,ARENJA/OLUODE,255,489,137,1,116,0
OSUN,OROLU,OLUFON OROLU 'G',29-29-07-007,BASORUN,194,397,91,0,102,0
OSUN,OROLU,OLUFON OROLU 'G',29-29-07-008,APIPONRORO,184,420,79,5,95,0
OSUN,OROLU,OLUFON OROLU 'H',29-29-08-001,KAJOLA VILLAGE,285,715,132,0,126,0
OSUN,OROLU,OLUFON OROLU 'H',29-29-08-002,APENA VILLAGE,83,160,46,0,36,0
OSUN,OROLU,OLUFON OROLU 'H',29-29-08-003,EGAN AAJE VILLAGE,254,482,137,0,115,0
OSUN,OROLU,OLUFON OROLU 'H',29-29-08-004,IDI-IYA VILLAGE,240,657,97,0,130,0
OSUN,OROLU,OLUFON OROLU 'H',29-29-08-005,IDI IROKO/ABEPE KAJOLA,125,280,68,0,56,0
OSUN,OROLU,OLUFON OROLU 'H',29-29-08-006,ISANGBE/ELEGUDU,182,345,94,0,85,0
OSUN,OROLU,OLUFON OROLU  'I',29-29-09-003,GBOGBO PRY. SCHOOL,110,219,36,0,73,0
OSUN,OROLU,OLUFON OROLU  'I',29-29-09-007,ALAIKO VILLAGE,79,140,30,1,43,0
OSUN,OROLU,OLUFON OROLU  'I',29-29-09-008,AROHUN VILLAGE,167,348,46,1,118,0
OSUN,OROLU,OLUFON OROLU   'J',29-29-10-004,ELEPO SQUARE,328,727,169,4,148,0
OSUN,OROLU,OLUFON OROLU   'J',29-29-10-007,IDI IROKO PRY. SCHOOL,261,527,114,1,119,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-001,"6, WINJOBI STREET",200,466,117,6,63,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-003,"26, LARO STREET",255,674,149,1,103,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-005,"5, LARO STREET",195,539,135,6,52,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-006,"10, WINJOBI",121,353,87,2,27,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-007,6 LARO STR,155,463,95,3,55,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-008,FARM SETTLEMENT,58,213,18,3,34,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-009,FARM SETTLEMENT,58,213,46,4,46,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-010,FARM SETTLEMENT,58,213,22,0,7,1
OSUN,OSOGBO,ATAOJA  'A',29-30-01-011,FARM SETTLEMENT,58,213,29,0,6,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-012,FARM SETTLEMENT,58,213,52,1,26,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-013,FARM SETTLEMENT,58,213,42,1,32,1
OSUN,OSOGBO,ATAOJA  'A',29-30-01-014,FARM SETTLEMENT,58,213,85,2,37,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-015,FARM SETTLEMENT,58,213,101,2,64,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-016,1 ASUBIARO STR,319,853,0,0,0,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-017,1. ABABU STREET,207,509,89,3,111,0
OSUN,OSOGBO,ATAOJA  'A',29-30-01-018,1. ABABU STREET,207,509,0,0,0,0
OSUN,OSOGBO,ATAOJA  'A',29-30-02-001,1. ABABU STREET,207,509,112,0,125,0
OSUN,OSOGBO,ATAOJA  'B',29-30-02-003,"13, ABABU STREET",259,637,165,1,66,0
OSUN,OSOGBO,ATAOJA  'B',29-30-02-004,"13, ABABU STREET",259,637,125,2,78,0
OSUN,OSOGBO,ATAOJA  'B',29-30-02-005,"13, ABABU STREET",259,637,97,2,49,0
OSUN,OSOGBO,ATAOJA  'B',29-30-02-006,"13, ABABU STREET",259,637,127,4,80,0
OSUN,OSOGBO,ATAOJA  'B',29-30-02-007,A.U.D. ISALE OSUN  1,250,628,163,3,74,1
OSUN,OSOGBO,ATAOJA  'B',29-30-02-008,A.U.D. ISALE OSUN  1,250,628,120,5,100,0
OSUN,OSOGBO,ATAOJA  'B',29-30-02-009,A.U.D. ISALE OSUN  1,250,628,151,0,55,0
OSUN,OSOGBO,ATAOJA  'B',29-30-03-001,A.U.D. ISALE OSUN  1,250,628,169,1,90,0
OSUN,OSOGBO,ATAOJA  'B',29-30-03-002,A.U.D. ISALE OSUN  1,250,628,164,3,59,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-003,"7, EESA OLUGBEDE",248,625,134,0,109,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-004,"7, EESA OLUGBEDE",248,625,149,2,66,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-005,"22, ESA-OLUGBEDE",206,500,119,0,80,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-006,"22, ESA-OLUGBEDE",206,500,140,0,68,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-007,"22, ESA-OLUGBEDE",206,500,129,3,62,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-008,"19, ASUBIARO STREET",243,669,145,7,86,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-009,"30, ASUBIARO STREET",254,704,154,5,80,1
OSUN,OSOGBO,ATAOJA  'C',29-30-03-010,"L.A. SCHOOL, LARO  I",215,604,126,5,78,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-011,"L.A. PRY SCHOOL, LARO  II",149,470,91,5,44,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-012,"L.A. PRY SCHOOL, LARO  II",149,470,193,8,59,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-013,"L.A. PRY SCHOOL, LARO  II",149,470,113,9,39,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-014,"L.A. PRY SCHOOL, LARO  II",149,470,117,2,82,0
OSUN,OSOGBO,ATAOJA  'C',29-30-03-015,"L.A. PRY SCHOOL, LARO  II",149,470,129,31,94,1
OSUN,OSOGBO,ATAOJA  'C',29-30-03-016,"GIRL'S HIGH SCHOOL, OSOGBO  II",108,404,71,2,30,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-001,OPP.  7 UP GBONGAN ROAD,293,852,119,63,103,1
OSUN,OSOGBO,ATAOJA  'D',29-30-04-002,OPP.  7 UP GBONGAN ROAD,293,852,179,95,127,4
OSUN,OSOGBO,ATAOJA  'D',29-30-04-003,OPP.  7 UP GBONGAN ROAD,293,852,85,10,148,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-004,OPP.  7 UP GBONGAN ROAD,293,852,82,24,101,2
OSUN,OSOGBO,ATAOJA  'D',29-30-04-005,L.G. DISPENSARY,240,889,147,23,64,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-006,L.G. DISPENSARY,240,889,122,21,72,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-007,"AFRICAN PRY SCHOOL,  I",221,755,100,22,82,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-008,"AFRICAN PRY SCHOOL,  II",182,704,85,39,53,1
OSUN,OSOGBO,ATAOJA  'D',29-30-04-009,MATANMI MARKET(BEHIND TRANSFORMER),263,753,156,10,78,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-010,"13,  SURULERE STREET",184,438,110,6,60,1
OSUN,OSOGBO,ATAOJA  'D',29-30-04-012,KAKA AREA (POSTAL AGENCY),247,822,126,7,108,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-013,FAGBESA STREET,250,953,88,22,129,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-014,FAGBESA STREET,250,953,110,27,68,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-015,AFRICAN CHURCH PRY SCHOOL,249,720,131,9,103,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-016,"6, FAGBESA STREET",313,922,140,36,131,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-018,"1A, EKOTEDO STREET",265,749,93,8,144,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-019,ALHAJI WOLEOLA JUNCTION  II,274,989,146,24,93,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-021,ALHAJI WOLEOLA JUNCTION  II,274,989,91,5,50,0
OSUN,OSOGBO,ATAOJA  'D',29-30-04-022,ALHAJI WOLEOLA JUNCTION  II,274,989,126,27,101,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-001,"TECHNICAL COLLEGE, OSOGBO",187,750,82,33,62,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-002,OSOGBO GRAMMAR SCHOOL,293,952,111,61,114,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-004,OGIDAN PRY SCHOOL,222,750,113,10,91,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-005,OGIDAN PRY SCHOOL,222,750,103,23,71,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-006,"5, LUCY ADEOTI STREET",322,985,145,35,108,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-007,ODOFIN PETER AJIBOLA,201,750,103,24,70,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-010,"8, ISO-PAKO I",302,939,142,33,89,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-012,TINUMOLA PRY. SCHOOL,203,750,84,43,66,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-013,WOMEN COMMISSION,195,853,95,27,68,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-014,"27, AKINDEKO STREET",191,693,71,23,61,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-015,"27, AKINDEKO STREET",191,693,99,31,66,2
OSUN,OSOGBO,ATAOJA  'E',29-30-05-016,OPP. TECHNICAL COLLEGE,203,750,91,36,71,2
OSUN,OSOGBO,ATAOJA  'E',29-30-05-017,ADEWALE STREET,317,935,182,23,91,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-018,ALEKUWODO PREMISES,259,881,104,10,140,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-019,OKIN STREET BEHIND CAPITAL HOTEL,302,1206,91,95,106,0
OSUN,OSOGBO,ATAOJA  'E',29-30-05-020,"RAILWAY STATION, OKE-FIA",217,866,113,32,55,1
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-002,"BAPT. SCHOOL, OKANLA",329,845,204,4,117,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-003,ISALE ARO SALVATION ARMY I,188,644,115,8,56,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-004,ISALE-ARO SALVATION ARMY II,112,334,72,6,24,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-005,ISALE-ARO SALVATION ARMY III,178,609,124,7,42,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-006,ISALE-ARO SALVATION ARMY III,178,609,52,9,21,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-007,ISALE-ARO SALVATION ARMY V,160,594,119,13,23,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-010,ODERINLO COMPOUND  II,151,330,102,5,32,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-011,ST. BENEDICT SCHOOL (A),149,439,92,4,49,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-012,"METHODIST SCHOOL, ISALE-ARO I",142,521,74,14,50,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-013,"METHODIST SCHOOL, ISALE-ARO II",87,319,57,6,24,0
OSUN,OSOGBO,OTUN JAGUN 'B',29-30-06-014,"ST. BENEDICT SCHOOL, 'B'",176,631,112,1,57,0
OSUN,OSOGBO,ALAGBA,29-30-07-001,IYA DUDU COMPOUND,260,509,153,1,97,0
OSUN,OSOGBO,ALAGBA,29-30-07-002,5.  IBOKUN ROAD  I,161,516,0,5,0,0
OSUN,OSOGBO,ALAGBA,29-30-07-004,"20, IBOKUN ROAD",199,528,99,5,93,1
OSUN,OSOGBO,ALAGBA,29-30-07-005,"73, ITA OLOKAN",245,605,151,5,71,0
OSUN,OSOGBO,ALAGBA,29-30-07-006,"73, ITA OLOKAN",245,605,127,4,66,0
OSUN,OSOGBO,ALAGBA,29-30-07-007,IGBALAYE'S HOUSE (FRONT),229,475,106,4,113,0
OSUN,OSOGBO,ALAGBA,29-30-07-008,LAWANSON ARESA,188,468,105,3,72,0
OSUN,OSOGBO,ALAGBA,29-30-07-009,"4, KAJOLA STREET",254,592,167,4,73,0
OSUN,OSOGBO,ALAGBA,29-30-07-010,"11, KAJOLA STREET",176,436,107,2,63,0
OSUN,OSOGBO,ALAGBA,29-30-07-011,"10, IYA DUDU COMPOUND",121,285,75,0,34,0
OSUN,OSOGBO,ALAGBA,29-30-07-012,"13, IDI-OGUN OJA OBA",182,410,110,4,67,0
OSUN,OSOGBO,ALAGBA,29-30-07-013,IYA DUDU COMPOUND,153,423,102,1,48,0
OSUN,OSOGBO,ALAGBA,29-30-07-014,"73, ARESA STREET",142,388,93,3,42,0
OSUN,OSOGBO,ALAGBA,29-30-07-016,"25, ITA-OLOOKAN STREET`",184,403,86,2,91,0
OSUN,OSOGBO,ALAGBA,29-30-07-018,"16, IBOKUN ROAD",187,424,109,2,72,0
OSUN,OSOGBO,ARE-AGO,29-30-08-001,"15, IFELODUN LANE",280,534,132,2,125,0
OSUN,OSOGBO,ARE-AGO,29-30-08-002,"10, ISALE AGBARA",267,716,150,4,107,0
OSUN,OSOGBO,ARE-AGO,29-30-08-003,OLUODE ARANYIN,307,776,182,4,109,1
OSUN,OSOGBO,ARE-AGO,29-30-08-004,JOHN MACKAY SCHOOL,305,843,205,10,83,0
OSUN,OSOGBO,ARE-AGO,29-30-08-006,"8, OKE-AYEPE STREET",339,969,0,0,0,0
OSUN,OSOGBO,ARE-AGO,29-30-08-007,ST. CHARLES SCHOOL,250,750,135,28,67,0
OSUN,OSOGBO,ARE-AGO,29-30-08-008,OWODE VILLAGE  I,308,789,157,35,109,0
OSUN,OSOGBO,ARE-AGO,29-30-08-009,OWODE VILLAGE  II,380,909,207,38,108,1
OSUN,OSOGBO,ARE-AGO,29-30-08-010,"L.A. PRY SCHOOL, OLUODE ARANYIN",263,622,167,4,84,0
OSUN,OSOGBO,ARE-AGO,29-30-08-011,"3,OKE AYEPE",304,871,169,12,103,0
OSUN,OSOGBO,ARE-AGO,29-30-08-012,COSTAIN MATERNITY L.G,373,962,230,14,118,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-001,"32, KAJOLA STREET",209,505,142,1,62,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-002,PUBLIC TOILET AREA KAJOLA,212,527,120,1,69,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-003,"37, IBOKUN ROAD",213,561,118,3,85,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-004,"24, OLUGUNNA STREET`",196,443,144,0,0,49
OSUN,OSOGBO,JAGUN 'A',29-30-09-005,"43, IBOKUN ROAD",144,402,55,4,55,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-006,"22, OLUGUNNA STREET",150,349,97,0,47,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-007,"22, OLUGUNNA STREET",150,349,93,0,102,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-008,PUBLIC TOILET AREA KAJOLA,138,324,85,0,50,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-009,"60, IBOKUN ROAD  I",120,298,0,0,0,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-010,"60, IBOKUN ROAD  II",152,384,73,1,53,0
OSUN,OSOGBO,JAGUN 'A',29-30-09-011,OPP. 24 OLUGUNNA STREET,215,412,152,2,51,0
OSUN,OSOGBO,JAGUN B',29-30-10-001,"24, OKUNMEBO STREET",238,495,137,2,89,0
OSUN,OSOGBO,JAGUN B',29-30-10-002,"16, IKOLABA STREET",148,357,68,0,77,0
OSUN,OSOGBO,JAGUN B',29-30-10-003,"19, KAJOLA STREET",272,635,171,5,87,0
OSUN,OSOGBO,JAGUN B',29-30-10-004,JIMMY RADIO  I,236,528,141,0,93,0
OSUN,OSOGBO,JAGUN B',29-30-10-005,JIMMY RADIO  II,111,239,54,1,56,0
OSUN,OSOGBO,JAGUN B',29-30-10-006,"14, ARERUWE HOTEL",288,703,83,3,169,0
OSUN,OSOGBO,JAGUN B',29-30-10-007,GIDADO MOSQUE AREA  I,180,461,112,0,65,0
OSUN,OSOGBO,JAGUN B',29-30-10-008,GIDADO MOSQUE AREA  II,123,229,54,0,63,0
OSUN,OSOGBO,JAGUN B',29-30-10-009,"2A, OKUNMEBO STREET  II",139,317,101,0,37,0
OSUN,OSOGBO,JAGUN B',29-30-10-010,"4, IKOLABA STREET",282,554,152,0,123,0
OSUN,OSOGBO,JAGUN B',29-30-10-011,ALADORIN COMPOUND,178,367,91,0,85,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-001,NEAR MATANMI MOSQUE,255,484,174,4,66,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-002,"13, AGBOYELE STREET",207,545,113,0,79,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-004,"12, MATANMI STREET",259,669,150,4,74,1
OSUN,OSOGBO,BABA KEKERE,29-30-11-005,"24,OKOKI IFEDODUN",247,515,122,1,107,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-006,"24,OKOKI IFEDODUN",247,515,129,0,159,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-007,"12, OKE IMOLE STREET",223,493,130,4,84,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-008,"18, FAGBEMI STREET",312,741,181,2,118,2
OSUN,OSOGBO,BABA KEKERE,29-30-11-009,ST. ANDREW PRY. SCHOOL,284,889,160,19,93,1
OSUN,OSOGBO,BABA KEKERE,29-30-11-011,OWOLABI STREET OBATEDO,181,480,0,0,0,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-012,FRONT OF ILE IDI-OKE,186,415,111,4,55,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-013,"5, FAGBEMI STREET",284,745,176,3,72,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-014,OPP. 28 FAGBEMI,285,642,190,3,86,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-015,OKE-IMOLE  I,150,338,89,2,55,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-016,"13, AGBOYELE STREET",244,600,155,4,67,0
OSUN,OSOGBO,BABA KEKERE,29-30-11-018,OKE-IMOLE  II,194,498,128,0,59,0
OSUN,OSOGBO,OTUN JAGUN 'A',29-30-12-003,IYIOLA SPECIAL BREAD I,152,389,76,1,69,1
OSUN,OSOGBO,OTUN JAGUN 'A',29-30-12-004,IYIOLA SPECIAL BREAD II,123,331,61,4,55,0
OSUN,OSOGBO,OTUN JAGUN 'A',29-30-12-005,"8, EESA BINUYO STREET",178,460,100,1,71,0
OSUN,OSOGBO,OTUN JAGUN 'A',29-30-12-006,"5, IDI-OMO STREET 1",158,408,72,1,81,0
